Genotype,Envir,Row,Column,silking,R,C,silking_spats_residuals,silking_spats_geno_pred_values,silking_spats_adj_pheno
F918,Gai13R_block_4,57,23,84.2066964446,57,23,0.765480889637303,85.0802576875732,85.8457385772105
H99,Gai13R_block_4,55,23,81.197629786,55,23,-0.391079493326444,83.9236973046096,83.5326178112832
HMV5325,Gai13R_block_4,53,14,81.197629786,53,14,-0.081122285434347,84.2336545125017,84.1525322270674
LH60,Gai13R_block_4,56,5,90.7357803826,56,5,1.28492540723825,85.5997022051742,86.8846276124125
Lo1087,Gai13R_block_4,52,23,90.7357803826,52,23,1.24751605054217,85.5622928484779,86.8098088990201
Lo1187,Gai13R_block_4,51,5,85.7952931765,51,5,0.442081294946178,84.7568580928821,85.1989393878282
Lo1261,Gai13R_block_4,56,23,82.6769095268,56,23,-0.463912106609129,83.850864691327,83.3869525847178
Mo15W,Gai13R_block_4,51,23,90.7357803826,51,23,-0.267723825052713,84.0470529728833,83.7793291478306
N22,Gai13R_block_4,57,5,87.5082865147,57,5,-0.596976869856704,83.7177999280794,83.1208230582227
NC290,Gai13R_block_4,51,14,85.7952931765,51,14,0.975532548611653,85.2903093465475,86.2658418951592
Pa405,Gai13R_block_4,55,5,84.2066964446,55,5,-0.0643134106149006,84.250463387321,84.1861499767061
UH_2500,Gai13R_block_4,52,5,82.6769095268,52,5,-0.494936434178484,83.8198403637577,83.3249039295792
W153R,Gai13R_block_4,54,14,85.7952931765,54,14,0.0710423346125282,84.3858191325486,84.4568614671611
B37,Mar13R_block_33,21,19,73.0115533369,21,19,0.000477100597478852,73.7022373991162,73.7027144997137
DKFAPW,Mar13R_block_33,9,15,67.6265019604,9,15,-0.000599934161854776,69.8668758792406,69.8662759450788
EA1027,Mar13R_block_33,15,34,70.3112532024,15,34,-0.000180736027260764,71.3596562939223,71.3594755578951
EC334,Mar13R_block_33,21,17,71.6416376017,21,17,0.000127048246596928,72.4556877359377,72.4558147841843
F04402,Mar13R_block_33,15,30,70.3112532024,15,30,-0.000311975406091847,70.8923079014847,70.8919959260786
F05404,Mar13R_block_33,21,21,73.0115533369,21,21,0.000442626090105591,73.5794723741905,73.5799150002806
F748,Mar13R_block_33,9,19,70.3112532024,9,19,-0.000134827932242843,71.5231367568581,71.5230019289258
F894,Mar13R_block_33,15,33,73.0115533369,15,33,0.000544482552626846,73.9421870904466,73.9427315729992
F912,Mar13R_block_33,9,17,71.6416376017,9,17,0.000382898415523414,73.3667798656852,73.3671627641008
I261,Mar13R_block_33,21,16,73.0115533369,21,16,0.00052891626097562,73.8867549367723,73.8872838530332
Lo1101,Mar13R_block_33,9,18,68.9775284053,9,18,-0.000437133998545392,70.4466134191338,70.4461762851353
Lo1172,Mar13R_block_33,9,16,67.6265019604,9,16,0.000434525189490387,69.6085261393623,69.6089606645518
Lo1172,Mar13R_block_33,21,20,68.9775284053,21,20,-0.0011070083531024,69.6085261393623,69.6074191310092
ML606,Mar13R_block_33,9,20,71.6416376017,9,20,0.000166610122576571,72.5965690728966,72.5967356830192
N192,Mar13R_block_33,21,15,67.6265019604,21,15,-0.000965485696994506,68.5651330346551,68.5641675489581
Oh02,Mar13R_block_33,15,29,73.0115533369,15,29,0.000413314775244089,73.4750936733293,73.4755069881045
P465P,Mar13R_block_33,9,21,70.3112532024,9,21,0.00018543082734368,71.0092565824612,71.0094420132885
P465P,Mar13R_block_33,15,31,70.3112532024,15,31,-0.000464565054258515,71.0092565824612,71.0087920174069
PHB09,Mar13R_block_33,15,32,74.4159683044,15,32,0.00090592294405667,75.22928999669,75.2301959196341
SGI061,Mar13R_block_33,21,18,73.0115533369,21,18,0.00049437131394825,73.7637390736071,73.764233444921
UH250,Mar13R_block_33,15,35,67.6265019604,15,35,-0.000901580706155869,68.7927011243919,68.7917995436857
B73,Gai12R_block_9,3,5,78.9055366062,3,5,-0.394739159945544,74.3923937514282,73.9976545914827
DKFBHJ,Gai12R_block_9,21,5,68.1234868243,21,5,-1.82864246917859,72.9584904421954,71.1298479730168
EC140,Gai12R_block_9,3,7,80.2021890789,3,7,-0.355777461359665,74.4313554500142,74.0755779886545
EC232,Gai12R_block_9,21,6,68.1234868243,21,6,-2.67365401297069,72.1134788984032,69.4398248854325
EP51,Gai12R_block_9,3,2,68.1234868243,3,2,-2.41497585949539,72.3721570518786,69.9571811923832
EP52,Gai12R_block_9,12,5,81.6621384111,12,5,3.13348448009603,77.92061739147,81.054101871566
F618,Gai12R_block_9,21,7,81.6621384111,21,7,2.98846177304581,77.7755946844198,80.7640564574656
F888,Gai12R_block_9,12,3,84.6081786292,12,3,4.79101609873506,79.578149010109,84.369165108844
F922,Gai12R_block_9,3,6,78.9055366062,3,6,-0.810204866596834,73.9769280447771,73.1667231781802
FP1,Gai12R_block_9,21,2,80.2021890789,21,2,4.66688037886006,79.454013290234,84.1208936690941
FR697,Gai12R_block_9,3,1,67.0282656168,3,1,-1.55713427009177,73.2299986412821,71.6728643711904
HMV5422,Gai12R_block_9,3,4,80.2021890789,3,4,1.04864718122442,75.8357800925983,76.8844272738227
LH39,Gai12R_block_9,12,4,68.1234868243,12,4,-3.53927216636592,71.247860745008,67.7085885786421
Lo1123,Gai12R_block_9,3,3,78.9055366062,3,3,1.56492465146935,76.3520575628433,77.9169822143126
Lp5,Gai12R_block_9,21,1,64.7849117529,21,1,-3.16298453986478,71.6241483715091,68.4611638316443
NS701,Gai12R_block_9,12,1,80.2021890789,12,1,2.77985285436992,77.5669857657438,80.3468386201137
Os426,Gai12R_block_9,12,7,81.6621384111,12,7,2.94231637508584,77.7294492864598,80.6717656615456
UH_P115,Gai12R_block_9,12,6,67.0282656168,12,6,-4.2688780723294,70.5182548390446,66.2493767667151
UH_P148,Gai12R_block_9,21,3,64.7849117529,21,3,-2.90932091468829,71.8778119966856,68.9684910819974
B73,Gai13R_block_10,58,2,90.7357803826,58,2,2.87283005384782,86.0043505849139,88.8771806387617
C103,Gai13R_block_10,59,20,89.1385341643,59,20,3.61896856228469,86.7504890933508,90.3694576556355
D09,Gai13R_block_10,63,11,76.907533587,63,11,-2.86244888696602,80.2690716441003,77.4066227571343
DK4676A,Gai13R_block_10,60,11,76.907533587,60,11,-1.87202397071883,81.2594965603475,79.3874725896287
EP77,Gai13R_block_10,59,2,81.197629786,59,2,-1.7505197380833,81.3810007929832,79.6304810548999
F7058,Gai13R_block_10,64,2,79.742995425,64,2,-1.73809898875798,81.3934215423084,79.6553225535504
F908,Gai13R_block_10,61,20,79.742995425,61,20,-2.57938745325762,80.5521330778088,77.9727456245511
HMV5325,Gai13R_block_10,63,20,92.4523959858,63,20,2.18717911399358,85.3186996450598,87.5058787590534
I238,Gai13R_block_10,62,11,89.1385341643,62,11,3.53695735454893,86.668477885615,90.2054352401639
LH145,Gai13R_block_10,59,11,78.3268313656,59,11,-0.882413715525942,82.2491068155404,81.3666931000144
LH93,Gai13R_block_10,63,2,90.7357803826,63,2,3.56650327382015,86.6980238048865,90.2645270787066
Lo1187,Gai13R_block_10,64,20,84.2066964446,64,20,-2.64236679184971,80.4891537392167,77.846786947367
Lo1274,Gai13R_block_10,62,20,92.4523959858,62,20,2.92148414028192,86.0530046713479,88.9744888116298
Lo1280,Gai13R_block_10,64,11,84.2066964446,64,11,0.529679516080776,83.6612000471469,84.1908795632277
Oh43,Gai13R_block_10,61,11,79.742995425,61,11,-0.759873163829909,82.3716473672364,81.6117742034065
P465P,Gai13R_block_10,61,2,82.6769095268,61,2,-0.681376171014875,82.4501443600515,81.7687681890366
PB116,Gai13R_block_10,60,2,82.6769095268,60,2,-0.831532325563288,82.2999882055031,81.4684558799398
PHG47,Gai13R_block_10,58,11,78.3268313656,58,11,-0.565489342086721,82.5660311889796,82.0005418468928
UH_P148,Gai13R_block_10,58,20,76.907533587,58,20,-1.71695744310037,81.414563087966,79.6976056448657
UH_S025,Gai13R_block_10,60,20,82.6769095268,60,20,-0.351114024104305,82.780406506962,82.4292924828577
B73,Kar13W_block_13,14,8,67.2869986061,14,8,0.541767480823339,65.7645058795284,66.3062733603517
CR1Ht,Kar13W_block_13,14,13,62.7347000143,14,13,-3.14733198725295,62.0754064114519,58.928074424199
EA3076,Kar13W_block_13,13,12,67.2869986061,13,12,-0.337983970216229,64.8847544284888,64.5467704582726
EC169,Kar13W_block_13,13,9,64.2677005306,13,9,-0.566638947697797,64.6560994510073,64.0894605033095
F04402,Kar13W_block_13,5,14,62.7347000143,5,14,-0.294505704666008,64.9282326940391,64.6337269893731
F618,Kar13W_block_13,13,10,64.2677005306,13,10,-0.93021068234502,64.29252771636,63.362317034015
F922,Kar13W_block_13,5,13,62.7347000143,5,13,-0.0296669876069515,65.1930714110982,65.1634044234912
I198,Kar13W_block_13,14,14,76.1820172518,14,14,2.17379213754097,67.3965305362462,69.5703226737872
Mo15W,Kar13W_block_13,13,11,71.9479437137,13,11,2.32834837094461,67.5510867696499,69.8794351405945
MS153,Kar13W_block_13,5,8,64.2677005306,5,8,0.200263444984316,65.4230018436894,65.6232652886738
PHG50,Kar13W_block_13,4,12,64.2677005306,4,12,1.40104914351354,66.6237875422187,68.0248366857323
PHK76,Kar13W_block_13,4,9,64.2677005306,4,9,0.642432111943677,65.8651705106488,66.5076026225925
UH_P104,Kar13W_block_13,4,10,59.5811225815,4,10,-1.10054190136984,64.1221964973352,63.0216545959653
W117,Kar13W_block_13,4,11,59.5811225815,4,11,-0.880772508595939,64.3419658901091,63.4611933815132
B73,Mar13R_block_31,13,29,66.1421419741,13,29,-1.77577752168935,69.2567187209022,67.4809411992128
DE811,Mar13R_block_31,13,31,70.3112532024,13,31,0.183033819770458,71.215530062362,71.3985638821325
EA3076,Mar13R_block_31,19,19,75.946557825,19,19,1.83886289265246,72.8713591352439,74.7102220278964
EP52,Mar13R_block_31,7,17,71.6416376017,7,17,0.67822057570551,71.7107168182971,72.3889373940026
F04402,Mar13R_block_31,7,18,68.9775284053,7,18,-0.880565552490012,70.1519306901016,69.2713651376116
F874,Mar13R_block_31,13,34,61.8704482889,13,34,-4.17163791793622,66.8608583246556,62.6892204067193
F922,Mar13R_block_31,19,17,71.6416376017,19,17,-0.557786325712797,70.4747099168788,69.916923591166
H99,Mar13R_block_31,13,35,79.0410075262,13,35,4.27762400097075,75.310120243562,79.5877442445328
I198,Mar13R_block_31,7,21,75.946557825,7,21,1.85278134072934,72.8852775833208,74.7380589240502
Lo1026,Mar13R_block_31,7,20,68.9775284053,7,20,-1.35118109569299,69.6813151468986,68.3301340512056
Lo1094,Mar13R_block_31,13,33,75.946557825,13,33,2.86236968230813,73.8948659248995,76.7572356072076
Lo1187,Mar13R_block_31,19,15,73.0115533369,19,15,-0.12395054161172,70.9085457009798,70.7845951593681
Lo1223,Mar13R_block_31,19,21,73.0115533369,19,21,0.629955533945605,71.6624517765371,72.2924073104828
Oh40B,Mar13R_block_31,19,20,70.3112532024,19,20,-0.810003125951241,70.2224931166404,69.4124899906892
PB116,Mar13R_block_31,7,16,71.6416376017,7,16,0.910844786124812,71.9433410287162,72.854185814841
PHG39,Mar13R_block_31,19,18,71.6416376017,19,18,-0.414515438543361,70.6179808040483,70.2034653655049
PHK29,Mar13R_block_31,13,30,73.0115533369,13,30,1.57540954358342,72.6079057861748,74.1833153297582
PHR36,Mar13R_block_31,7,19,71.6416376017,7,19,0.182344614435195,71.2148408570267,71.3971854714619
UH_P104,Mar13R_block_31,13,32,61.8704482889,13,32,-4.05554784906166,66.9769483935301,62.9214005444685
UH_S018,Mar13R_block_31,19,16,73.0115533369,19,16,-0.010299873752075,71.0221963688395,71.0118964950874
W23,Mar13R_block_31,7,15,67.6265019604,7,15,-0.840181547785093,70.1923146948065,69.3521331470214
B73,Kar11R_block_1,6,8,74.6750897719,6,8,0.137017755996069,74.5401217991472,74.6771395551433
EC232,Kar11R_block_1,11,8,72.6775927413,11,8,-0.723281433940485,73.6798226092104,72.9565411752699
EP2008-18,Kar11R_block_1,1,7,72.6775927413,1,7,-0.309464859589099,74.0936391835619,73.7841743239728
EZ11A,Kar11R_block_1,11,6,78.3292592919,11,6,0.189859991611527,74.5929640347626,74.7828240263741
F1890,Kar11R_block_1,6,6,75.5445670441,6,6,0.302652726147059,74.7057567692981,75.0084094954452
F7028,Kar11R_block_1,1,10,74.6750897719,1,10,-0.768881003530808,73.6342230396203,72.8653420360895
F924,Kar11R_block_1,6,9,72.6775927413,6,9,-0.728525852734748,73.6745781904163,72.9460523376815
HMV5422,Kar11R_block_1,6,7,72.6775927413,6,7,-0.995749338664595,73.4073547044863,72.4116053658217
LH38,Kar11R_block_1,6,10,75.5445670441,6,10,0.836954640228171,75.2400586833794,76.0770133236076
LH74,Kar11R_block_1,11,7,77.2083448537,11,7,0.582500059258379,74.9856041024097,75.5681041616681
Oh02,Kar11R_block_1,1,9,78.3292592919,1,9,1.31199712911582,75.715101172267,77.0270983013828
Oh33,Kar11R_block_1,1,8,73.9098118269,1,8,-0.385633050826911,74.0174709923241,73.6318379414972
PH207,Kar11R_block_1,11,9,72.6775927413,11,9,0.0551864497332701,74.4582904928845,74.5134769426177
UH250,Kar11R_block_1,11,10,71.7640801164,11,10,0.119559967850989,74.5226640110021,74.6422239788531
W23,Kar11R_block_1,1,6,72.6775927413,1,6,0.37580681934493,74.778910862496,75.1547176818409
B84,Gai12R_block_20,5,23,83.19971632,5,23,0.0459143320297244,75.8034485670353,75.8493628990651
EA1027,Gai12R_block_20,14,28,83.19971632,14,28,0.769103316023546,76.5266375510292,77.2957408670527
EP51,Gai12R_block_20,14,25,64.7849117529,14,25,-1.26403907617363,74.4934951588322,73.2294560826586
EP67,Gai12R_block_20,5,24,84.6081786292,5,24,-0.568977104640439,75.1885571303652,74.6195800257248
F1808,Gai12R_block_20,14,27,65.9788172736,14,27,-1.53346053418515,74.2240737008208,72.6906131666356
F7001,Gai12R_block_20,23,25,67.0282656168,23,25,0.636935622974889,76.3944698579807,77.0314054809555
F908,Gai12R_block_20,23,22,68.1234868243,23,22,1.26898647788103,77.0265207128866,78.2955071907677
F98902,Gai12R_block_20,5,26,78.9055366062,5,26,-0.203929888633184,75.5536043463727,75.3496744577395
HMV5347,Gai12R_block_20,5,28,78.9055366062,5,28,0.611911887986793,76.3694461229925,76.9813580109793
HMV5409,Gai12R_block_20,23,23,68.1234868243,23,23,-1.89532246857176,73.862211766434,71.9668892978623
Lo1056,Gai12R_block_20,14,23,81.6621384111,14,23,2.14795532289217,77.9054895578978,80.05344488079
Lo1180,Gai12R_block_20,14,26,78.9055366062,14,26,-0.251827694846909,75.5057065401588,75.2538788453119
Lo1223,Gai12R_block_20,5,22,84.6081786292,5,22,1.96629036175739,77.7238245967631,79.6901149585205
Lo1290,Gai12R_block_20,23,24,81.6621384111,23,24,1.60733482173012,77.3648690567359,78.972203878466
Mo17,Gai12R_block_20,14,24,81.6621384111,14,24,-0.144943735625219,75.6125904993807,75.4676467637555
Pa91,Gai12R_block_20,23,28,84.6081786292,23,28,-0.661370886120835,75.0961633488849,74.4347924627641
PHR36,Gai12R_block_20,5,27,68.1234868243,5,27,0.55796403869077,76.3154982736967,76.8734623123875
W182E,Gai12R_block_20,14,22,65.9788172736,14,22,-3.50346110309211,72.2540731319139,68.7506120288218
W23,Gai12R_block_20,5,25,68.1234868243,5,25,-0.518836874689427,75.2386973603164,74.7198604856269
W604S,Gai12R_block_20,23,26,81.6621384111,23,26,0.933773184608583,76.6913074196143,77.6250806042229
B84,Ner12R_block_7,3,6,74.2429872652,3,6,0.859930630875795,75.0233447049384,75.8832753358142
CR1Ht,Ner12R_block_7,15,1,71.3778600686,15,1,-1.06863977887647,73.0947742951861,72.0261345163096
EP67,Ner12R_block_7,3,7,70.1020957105,3,7,-0.359675384710258,73.8037386893524,73.4440633046421
EP77,Ner12R_block_7,27,1,80.8764113743,27,1,0.722050223007855,74.8854642970706,75.6075145200784
EZ40,Ner12R_block_7,15,7,74.2429872652,15,7,-0.0350955965419359,74.1283184775207,74.0932228809788
F1890,Ner12R_block_7,15,6,71.3778600686,15,6,-0.282620307860555,73.880793766202,73.5981734583415
F7025,Ner12R_block_7,27,3,80.8764113743,27,3,1.09805874183199,75.2614728158948,76.3595315577268
F98902,Ner12R_block_7,3,5,71.3778600686,3,5,-0.782926533964485,73.3804875400982,72.5975610061337
HMV5347,Ner12R_block_7,3,2,71.3778600686,3,2,0.119088077744607,74.2825021518074,74.401590229552
HMV5502,Ner12R_block_7,15,3,75.7721262276,15,3,0.715740125219313,74.879154199282,75.5948943245013
Lo1095,Ner12R_block_7,27,4,80.8764113743,27,4,0.389074573254035,74.5524886473167,74.9415632205707
Lo1223,Ner12R_block_7,3,3,70.1020957105,3,3,-0.555993358698871,73.6074207153636,73.0514273566648
Lo1266,Ner12R_block_7,27,5,80.8764113743,27,5,0.717850973777829,74.8812650478405,75.5991160216184
PH207,Ner12R_block_7,27,7,71.3778600686,27,7,-0.824983665860728,73.3384304082018,72.5134467423411
PHG47,Ner12R_block_7,27,6,77.1954860675,27,6,0.142294320569135,74.3057083946317,74.4480027152009
PHR36,Ner12R_block_7,3,1,74.2429872652,3,1,0.504815039402502,74.6682291134652,75.1730441528677
UH_P060,Ner12R_block_7,15,4,68.7503943227,15,4,-1.2778601995426,72.88555387452,71.6076936749774
UH_S025,Ner12R_block_7,27,2,74.2429872652,27,2,-1.69900072608978,72.4644133479728,70.765412621883
W153R,Ner12R_block_7,15,5,72.7618835003,15,5,0.85778687662075,75.0212009506833,75.8789878273041
W23,Ner12R_block_7,3,4,74.2429872652,3,4,0.760105969840751,74.9235200439034,75.6836260137441
B84,Ner12R_block_9,15,19,75.7721262276,15,19,0.414588127073799,76.7712780730154,77.1858662000892
DKMBST,Ner12R_block_9,27,19,83.5272539732,27,19,1.14147389116398,77.4981638371054,78.6396377282694
EC151,Ner12R_block_9,3,19,74.2429872652,3,19,0.0101716811466588,76.3668616270881,76.3770333082347
EC175,Ner12R_block_9,27,15,86.3933925839,27,15,0.428355854140889,76.7850458000823,77.2134016542232
EP77,Ner12R_block_9,15,16,71.3778600686,15,16,-0.93291701893412,75.4237729270076,74.4908559080734
F252,Ner12R_block_9,15,17,67.1130688606,15,17,-2.7742191823418,73.5824707636,70.8082515812582
FP1,Ner12R_block_9,3,16,78.5924166874,3,16,0.731835301162036,77.0885252471035,77.8203605482656
HMV5405,Ner12R_block_9,27,21,74.2429872652,27,21,0.317472610102499,76.6741625560439,76.9916351661464
HMV5422,Ner12R_block_9,15,20,72.7618835003,15,20,-0.385610492159415,75.9710794537821,75.5854689616227
LH93,Ner12R_block_9,15,18,78.5924166874,15,18,2.22478817522122,78.5814781211627,80.8062662963839
Lo1026,Ner12R_block_9,27,18,82.1461213448,27,18,-0.225556629532008,76.1311333164096,75.9055766868776
Lo1124,Ner12R_block_9,3,21,80.8764113743,3,21,1.6349322430698,77.9916221890111,79.6265544320809
Lo1199,Ner12R_block_9,27,17,80.8764113743,27,17,-0.691560186026919,75.6651297599147,74.9735695738878
NC290,Ner12R_block_9,27,16,84.9612950321,27,16,0.442124736913286,76.7988146828548,77.240939419768
NQ508,Ner12R_block_9,15,21,75.7721262276,15,21,-0.0450153376742861,76.3116746082673,76.266659270593
Os426,Ner12R_block_9,3,15,78.5924166874,3,15,0.0308357019228538,76.3875256478645,76.4183613497874
PH207,Ner12R_block_9,3,20,70.1020957105,3,20,-1.69242044526852,74.6642695006732,72.9718490554047
PHG35,Ner12R_block_9,3,17,77.1954860675,3,17,1.22968465378798,77.5863745997295,78.8160592535175
PHH93,Ner12R_block_9,3,18,71.3778600686,3,18,-1.46866371571632,74.8880262302252,73.4193625145089
PHW65,Ner12R_block_9,15,15,74.2429872652,15,15,0.545634888604539,76.9023248345461,77.4479597231506
UH_P074,Ner12R_block_9,27,20,74.2429872652,27,20,-0.935934856656544,75.4207550892851,74.4848202326286
B84,Ner12R_block_2,25,10,78.5924166874,25,10,1.04831454208758,77.6465907714672,78.6949053135548
DK78371A,Ner12R_block_2,25,14,83.5272539732,25,14,0.461136867654489,77.0594130970342,77.5205499646887
EP51,Ner12R_block_2,13,9,77.1954860675,13,9,1.03246702897985,77.6307432583594,78.6632102873393
EZ38,Ner12R_block_2,1,14,77.1954860675,1,14,-0.581585803152422,76.0166904262273,75.4351046230749
F05101,Ner12R_block_2,13,8,71.3778600686,13,8,-0.592387717511713,76.0058885118679,75.4135007943562
F1890,Ner12R_block_2,1,10,71.3778600686,1,10,-1.21709229498097,75.3811839343988,74.1640916394178
F354,Ner12R_block_2,25,9,70.1020957105,25,9,-3.3841146710383,73.2141615583413,69.830046887303
I238,Ner12R_block_2,1,9,77.1954860675,1,9,2.09588783004612,78.6941640594257,80.7900518894718
I261,Ner12R_block_2,13,10,77.1954860675,13,10,0.285946850499684,76.8842230798793,77.170169930379
Lo1242,Ner12R_block_2,13,11,74.2429872652,13,11,-1.39892140938214,75.1993548199976,73.8004334106154
Lo1273,Ner12R_block_2,1,11,74.2429872652,1,11,-0.417415530620417,76.1808606987592,75.7634451681387
Lo1288,Ner12R_block_2,25,12,80.8764113743,25,12,0.916620009893379,77.514896239273,78.4315162491664
