"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","Tnight.Early","Tnight.Flo","Tnight.Fill","Ri.Early","Ri.Flo","Ri.Fill","Psi.Flo","Psi.Fill","Tmax.Early","Tmax.Flo","Tmax.Fill","type"
"Mur13W","I198_inra",3161,"I198","I198_H",16.932806713,20.9908730159,14.8629071776,313.813,249.354,774.204,-37.0396825397,-16.4282945736,32.4894218269,35.9827020285,27.8627726971,"CrossValidation"
"Mur13W","I233_inra",3164,"I233","I233_H",17.0332233796,21.2142268519,14.2528340915,293.562,291.729,744.654,-34.2291666667,-16.4451219512,32.4349955727,36.0640814034,27.3040247063,"CrossValidation"
"Mur13W","I238_inra",3165,"I238","I238_H",17.0282928241,21.0112037037,15.1005487422,332.57,249.761,821.58,-36.1111111111,-18.2055555556,32.5147209131,35.7524256874,28.2119447327,"CrossValidation"
"Mur13W","I242_inra",3166,"I242","I242_H",17.0589673913,20.6012373737,14.9827421113,271.224,248.924,797.909,-33.9545454545,-17.1079545455,32.4738561543,35.5450847518,28.0422784788,"CrossValidation"
"Mur13W","I261_inra",3167,"I261","I261_H",17.0589673913,20.6012373737,14.5674391692,271.224,248.924,822.902,-33.9545454545,-17.1079545455,32.4738561543,35.5450847518,27.7306308809,"CrossValidation"
"Mur13W","I267_inra",3168,"I267","I267_H",17.3138942308,21.9238187135,14.484431075,401.923,243.447,731.829,-38.3421052632,-16.4451219512,33.1495879471,36.5000642912,27.4793610988,"CrossValidation"
"Mur13W","IDT_inra",3169,"IDT","IDT_H",17.0098944444,21.0112037037,14.8741229298,335.527,249.761,834.405,-36.1111111111,-18.2055555556,32.620500343,35.7524256874,28.0360877059,"CrossValidation"
"Mur13W","LH123Ht_usda",3170,"LH123Ht","LH123Ht_H",16.8954891304,20.7993386243,14.7544752959,291.241,319.861,810.734,-35.380952381,-17.1079545455,32.4633954812,35.7357458259,27.8663165236,"CrossValidation"
"Mur13W","LH39_usda",3171,"LH39","LH39_H",17.2565265152,19.9525555556,15.6439642662,233.414,276.186,884.528,-26.5125,-20.7083333333,32.7165368467,34.8648250716,28.8731723597,"CrossValidation"
"Mur13W","LH59_usda",3172,"LH59","LH59_H",17.1568643162,20.9590972222,14.9913504228,358.075,201.991,857.667,-35.5703125,-19.1657608696,32.7188568344,35.6830315725,28.1902073844,"CrossValidation"
"Mur13W","LH60_usda",3173,"LH60","LH60_H",17.0098944444,21.0112037037,14.8741229298,335.527,225.253,834.405,-36.1111111111,-18.2055555556,32.620500343,35.7524256874,28.0360877059,"CrossValidation"
"Mur13W","LH65_usda",3174,"LH65","LH65_H",17.0635388889,20.8979824561,14.8741229298,316.134,249.761,834.405,-35,-18.2055555556,32.4611168609,35.7531603739,28.0360877059,"CrossValidation"
"Mur13W","Lo1016_bergamo",3175,"Lo1016","Lo1016_H",17.2644070048,20.3715700483,14.7544752959,255.57,225.649,810.734,-32.8913043478,-17.1079545455,32.742815454,35.4250887833,27.8663165236,"CrossValidation"
"Mur13W","Lo1026_bergamo",3176,"Lo1026","Lo1026_H",17.0332233796,20.6751461988,14.9913504228,293.562,298.567,857.667,-32.3223684211,-19.1657608696,32.4349955727,35.524246673,28.1902073844,"CrossValidation"
"Mur13W","Lo1035_bergamo",3177,"Lo1035","Lo1035_H",17.1804055556,20.9590972222,14.806527153,355.118,247.429,869.835,-35.5703125,-19.1657608696,32.6212428414,35.6830315725,28.0536746518,"CrossValidation"
"Mur13W","Lo1038_bergamo",3178,"Lo1038","Lo1038_H",17.3138942308,21.5300326797,14.4446274037,401.923,249.354,799.197,-40.9607843137,-16.4282945736,33.1495879471,36.2757669545,27.5519278783,"CrossValidation"
"Mur13W","Lo1056_bergamo",3179,"Lo1056","Lo1056_H",17.2494070513,21.230154321,14.632770847,378.371,249.354,787.029,-40.1203703704,-16.4282945736,32.7249136571,36.0764391499,27.6868718424,"CrossValidation"
"Mur13W","Lo1063_bergamo",3180,"Lo1063","Lo1063_H",17.2494070513,21.1497569444,14.6881915325,378.371,178.029,846.573,-38.0833333333,-18.2055555556,32.7249136571,35.8155755752,27.8998432839,"CrossValidation"
"Mur13W","Lo1087_bergamo",3181,"Lo1087","Lo1087_H",17.3938734568,21.6482592593,14.5674391692,428.072,225.649,822.902,-41.3666666667,-17.1079545455,33.2200438183,36.2241355816,27.7306308809,"CrossValidation"
"Mur13W","Lo1094_bergamo",3182,"Lo1094","Lo1094_H",17.0332233796,20.7440123457,15.0630311507,293.562,201.939,882.227,-30.8819444444,-19.9973404255,32.4349955727,35.4569049568,28.3280491615,"CrossValidation"
"Mur13W","Lo1095_bergamo",3183,"Lo1095","Lo1095_H",17.1568643162,21.0217973856,14.6881915325,358.075,249.761,846.573,-37.1470588235,-18.2055555556,32.7188568344,35.786229015,27.8998432839,"CrossValidation"
"Mur13W","Lo1101_bergamo",3184,"Lo1101","Lo1101_H",17.0098944444,21.0463194444,15.0630311507,335.527,222.869,882.227,-33.0859375,-19.9973404255,32.620500343,35.5856172947,28.3280491615,"CrossValidation"
"Mur13W","Lo1106_bergamo",3185,"Lo1106","Lo1106_H",17.0589673913,20.4634444444,14.9913504228,271.224,201.991,857.667,-30.90625,-19.1657608696,32.4738561543,35.3250944491,28.1902073844,"CrossValidation"
"Mur13W","Lo1123_bergamo",3186,"Lo1123","Lo1123_H",17.0635388889,20.7538888889,15.4182551651,316.134,224.398,893.372,-30.640625,-20.7083333333,32.4611168609,35.4100718228,28.6653812447,"CrossValidation"
"Mur13W","Lo1124_bergamo",3187,"Lo1124","Lo1124_H",16.932806713,20.8979824561,14.8741229298,313.813,225.253,834.405,-35,-18.2055555556,32.4894218269,35.7531603739,28.0360877059,"CrossValidation"
"Mur13W","Lo1172_bergamo",3189,"Lo1172","Lo1172_H",17.0332233796,20.6751461988,14.9913504228,293.562,247.429,857.667,-32.3223684211,-19.1657608696,32.4349955727,35.524246673,28.1902073844,"CrossValidation"
"Mur13W","Lo1180_bergamo",3190,"Lo1180","Lo1180_H",17.3611611111,21.2096825397,15.2851300221,376.558,274.007,869.402,-34.9077380952,-19.9973404255,33.1680568061,35.6339588247,28.5029266375,"CrossValidation"
"Mur13W","Lo1187_bergamo",3191,"Lo1187","Lo1187_H",17.1380618687,20.2184656085,14.806527153,253.321,247.429,869.835,-29.8869047619,-19.1657608696,32.4597051851,35.2041460219,28.0536746518,"CrossValidation"
"Mur13W","Lo1199_bergamo",3192,"Lo1199","Lo1199_H",16.932806713,20.8353703704,14.806527153,313.813,201.991,869.835,-33.4791666667,-19.1657608696,32.4894218269,35.6595921671,28.0536746518,"CrossValidation"
"Mur13W","Lo1203_bergamo",3193,"Lo1203","Lo1203_H",17.0098944444,20.9515686275,14.9913504228,335.527,201.991,857.667,-34.5661764706,-19.1657608696,32.620500343,35.6533102517,28.1902073844,"CrossValidation"
"Mur13W","Lo1223_bergamo",3194,"Lo1223","Lo1223_H",17.0332233796,20.6751461988,14.9913504228,293.562,247.429,857.667,-32.3223684211,-19.1657608696,32.4349955727,35.524246673,28.1902073844,"CrossValidation"
"Mur13W","Lo1242_bergamo",3195,"Lo1242","Lo1242_H",17.18334375,20.6012373737,14.7544752959,273.473,248.924,810.734,-33.9545454545,-17.1079545455,32.7445805383,35.5450847518,27.8663165236,"CrossValidation"
"Mur13W","Lo1251_bergamo",3196,"Lo1251","Lo1251_H",17.0098944444,21.0597368421,14.7544752959,335.527,248.924,810.734,-37.7105263158,-17.1079545455,32.620500343,35.8734868335,27.8663165236,"CrossValidation"
"Mur13W","Lo1253_bergamo",3197,"Lo1253","Lo1253_H",17.1804055556,20.9590972222,14.9913504228,355.118,247.429,857.667,-35.5703125,-19.1657608696,32.6212428414,35.6830315725,28.1902073844,"CrossValidation"
"Mur13W","Lo1261_bergamo",3198,"Lo1261","Lo1261_H",16.932806713,20.8353703704,14.9913504228,313.813,247.429,857.667,-33.4791666667,-19.1657608696,32.4894218269,35.6595921671,28.1902073844,"CrossValidation"
"Mur13W","Lo1266_bergamo",3199,"Lo1266","Lo1266_H",17.2494070513,21.1958496732,14.7544752959,378.371,225.649,810.734,-39.7549019608,-17.1079545455,32.7249136571,35.9471645097,27.8663165236,"CrossValidation"
"Mur13W","Lo1270_bergamo",3200,"Lo1270","Lo1270_H",17.1804055556,21.1114327485,14.632770847,355.118,249.354,787.029,-39.1754385965,-16.4282945736,32.6212428414,36.0364520395,27.6868718424,"CrossValidation"
"Mur13W","Lo1273_bergamo",3201,"Lo1273","Lo1273_H",17.0332233796,20.6751461988,14.9913504228,293.562,247.429,857.667,-32.3223684211,-19.1657608696,32.4349955727,35.524246673,28.1902073844,"CrossValidation"
"Mur13W","Lo1274_bergamo",3202,"Lo1274","Lo1274_H",17.0332233796,20.6751461988,14.9913504228,293.562,226.499,857.667,-32.3223684211,-19.1657608696,32.4349955727,35.524246673,28.1902073844,"CrossValidation"
"Mur13W","Lo1280_bergamo",3203,"Lo1280","Lo1280_H",16.932806713,20.94975,14.5674391692,313.813,248.924,822.902,-36.575,-17.1079545455,32.4894218269,35.8681317283,27.7306308809,"CrossValidation"
"Mur13W","Lo1282_bergamo",3204,"Lo1282","Lo1282_H",17.0098944444,21.0597368421,14.5674391692,335.527,248.924,822.902,-37.7105263158,-17.1079545455,32.620500343,35.8734868335,27.7306308809,"CrossValidation"
"Mur13W","Lo1284_bergamo",3205,"Lo1284","Lo1284_H",17.1536544444,20.6751461988,15.2159562632,295.811,247.429,844.842,-32.3223684211,-19.1657608696,32.6964454046,35.524246673,28.3657021221,"CrossValidation"
"Mur13W","Lo1288_bergamo",3206,"Lo1288","Lo1288_H",17.1804055556,21.0724382716,14.7544752959,355.118,225.649,810.734,-38.7777777778,-17.1079545455,32.6212428414,35.9121378176,27.8663165236,"CrossValidation"
"Mur13W","Lo1290_bergamo",3207,"Lo1290","Lo1290_H",17.0098944444,20.9515686275,14.9913504228,335.527,226.499,857.667,-34.5661764706,-19.1657608696,32.620500343,35.6533102517,28.1902073844,"CrossValidation"
"Mur13W","Pa36_inra",3208,"Pa36","Pa36_H",17.2565265152,19.9525555556,15.6439642662,233.414,224.398,884.528,-26.5125,-20.7083333333,32.7165368467,34.8648250716,28.8731723597,"CrossValidation"
"Mur13W","Lo1301_bergamo",3209,"Lo1301","Lo1301_H",17.0098944444,21.0463194444,15.0630311507,335.527,222.869,882.227,-33.0859375,-19.9973404255,32.620500343,35.5856172947,28.3280491615,"CrossValidation"
"Mur13W","Lo904_bergamo",3210,"Lo904","Lo904_H",17.0332233796,20.6751461988,14.9913504228,293.562,226.499,857.667,-32.3223684211,-19.1657608696,32.4349955727,35.524246673,28.1902073844,"CrossValidation"
"Mur13W","Mo15W_inra",3211,"Mo15W","Mo15W_H",17.3611611111,21.1958496732,14.7544752959,376.558,248.924,810.734,-39.7549019608,-17.1079545455,33.1680568061,35.9471645097,27.8663165236,"CrossValidation"
"Mur13W","N16_inra",3212,"N16","N16_H",17.1804055556,21.1114327485,14.632770847,355.118,249.354,787.029,-39.1754385965,-16.4282945736,32.6212428414,36.0364520395,27.6868718424,"CrossValidation"
"Mur13W","N192_usa",3213,"N192","N192_H",17.7481426768,19.5624444444,15.3272072606,213.866,251.758,930.625,-25.0375,-21.306122449,32.9479901129,34.6840749846,28.6171712863,"CrossValidation"
"Mur13W","N22_inra",3214,"N22","N22_H",16.932806713,20.8353703704,15.2159562632,313.813,226.499,844.842,-33.4791666667,-19.1657608696,32.4894218269,35.6595921671,28.3657021221,"CrossValidation"
"Mur13W","NK764_usda",3215,"NK764","NK764_H",17.8535039683,19.5581313131,15.4182551651,191.818,276.186,893.372,-26.2159090909,-20.7083333333,32.9634868335,34.6767663957,28.6653812447,"CrossValidation"
"Mur13W","NK807_usda",3216,"NK807","NK807_H",17.2644070048,19.8954938272,15.5464486457,255.57,277.123,917.8,-25.8472222222,-21.306122449,32.742815454,34.8550419213,28.7910863365,"CrossValidation"
"Mur13W","NQ508_usda",3217,"NQ508","NQ508_H",17.0332233796,20.7440123457,15.2851300221,293.562,222.869,869.402,-30.8819444444,-19.9973404255,32.4349955727,35.4569049568,28.5029266375,"CrossValidation"
"Mur13W","NS701_usda",3218,"NS701","NS701_H",17.0098944444,20.8801481481,15.4182551651,335.527,198.899,893.372,-31.6833333333,-20.7083333333,32.620500343,35.386317629,28.6653812447,"CrossValidation"
"Mur13W","Oh40B_inra",3219,"Oh40B","Oh40B_H",17.2644070048,20.2184656085,15.2159562632,255.57,201.991,844.842,-29.8869047619,-19.1657608696,32.742815454,35.2041460219,28.3657021221,"CrossValidation"
"Mur13W","P465P_inra",3220,"P465P","P465P_H",17.0589673913,20.4634444444,14.9913504228,271.224,247.429,857.667,-30.90625,-19.1657608696,32.4738561543,35.3250944491,28.1902073844,"CrossValidation"
"Mur13W","A554_inra",3221,"A554","A554_H",17.2565265152,19.7402469136,15.6196638578,233.414,257.019,937.904,-24.3472222222,-21.72,32.7165368467,34.8372464311,28.8668703569,"CrossValidation"
"Mur13W","FR697_ifsi",3222,"FR697","FR697_H",16.932806713,20.94975,14.7544752959,313.813,273.432,810.734,-36.575,-17.1079545455,32.4894218269,35.8681317283,27.8663165236,"CrossValidation"
"Mur13W","PHG35_usda",3223,"PHG35","PHG35_H",17.0098944444,20.9515686275,14.9913504228,335.527,201.991,857.667,-34.5661764706,-19.1657608696,32.620500343,35.6533102517,28.1902073844,"CrossValidation"
"Mur13W","PHG50_usda",3224,"PHG50","PHG50_H",17.2644070048,20.0849122807,15.4182551651,255.57,276.186,893.372,-27.1184210526,-20.7083333333,32.742815454,34.9460819271,28.6653812447,"CrossValidation"
"Mur13W","PHG71_usda",3225,"PHG71","PHG71_H",17.2644070048,20.0849122807,15.4182551651,255.57,250.037,893.372,-27.1184210526,-20.7083333333,32.742815454,34.9460819271,28.6653812447,"CrossValidation"
"Mur13W","PHG80_usda",3226,"PHG80","PHG80_H",17.2494070513,21.2096825397,15.0630311507,378.371,201.939,882.227,-34.9077380952,-19.9973404255,32.7249136571,35.6339588247,28.3280491615,"CrossValidation"
"Mur13W","PHG84_usda",3227,"PHG84","PHG84_H",17.0098944444,21.0597368421,14.9827421113,335.527,225.649,797.909,-37.7105263158,-17.1079545455,32.620500343,35.8734868335,28.0422784788,"CrossValidation"
"Mur13W","PHJ40_usda",3228,"PHJ40","PHJ40_H",17.2644070048,19.8954938272,15.5464486457,255.57,225.609,917.8,-25.8472222222,-21.306122449,32.742815454,34.8550419213,28.7910863365,"CrossValidation"
"Mur13W","PHK29_usda",3229,"PHK29","PHK29_H",16.932806713,20.8353703704,14.806527153,313.813,226.499,869.835,-33.4791666667,-19.1657608696,32.4894218269,35.6595921671,28.0536746518,"CrossValidation"
"Mur13W","PHR36_usda",3230,"PHR36","PHR36_H",16.8954891304,20.6751461988,15.2159562632,291.241,247.429,844.842,-32.3223684211,-19.1657608696,32.4633954812,35.524246673,28.3657021221,"CrossValidation"
"Mur13W","PHT77_usda",3231,"PHT77","PHT77_H",16.932806713,20.9177124183,15.2851300221,313.813,248.368,869.402,-32.0220588235,-19.9973404255,32.4894218269,35.5962506733,28.5029266375,"CrossValidation"
"Mur13W","PHV63_usda",3232,"PHV63","PHV63_H",16.932806713,20.8979824561,15.1005487422,313.813,249.761,821.58,-35,-18.2055555556,32.4894218269,35.7531603739,28.2119447327,"CrossValidation"
"Mur13W","PHW65_usda",3233,"PHW65","PHW65_H",17.2494070513,21.1497569444,15.1005487422,378.371,225.253,821.58,-38.0833333333,-18.2055555556,32.7249136571,35.8155755752,28.2119447327,"CrossValidation"
"Mur13W","PHZ51_usda",3234,"PHZ51","PHZ51_H",17.0282928241,21.0112037037,14.8741229298,332.57,249.761,834.405,-36.1111111111,-18.2055555556,32.5147209131,35.7524256874,28.0360877059,"CrossValidation"
"Mur13W","SC-Malawi_cim",3235,"SC-Malawi","SC-Malawi_H",16.932806713,20.9908730159,14.632770847,313.813,249.354,787.029,-37.0396825397,-16.4282945736,32.4894218269,35.9827020285,27.6868718424,"CrossValidation"
"Mur13W","UH_2500_uh",3236,"UH_2500","UH_2500_H",17.2644070048,20.0849122807,15.4182551651,255.57,198.899,893.372,-27.1184210526,-20.7083333333,32.742815454,34.9460819271,28.6653812447,"CrossValidation"
"Mur13W","UH_6102_uh",3237,"UH_6102","UH_6102_H",17.2565265152,19.7661403509,15.5464486457,233.414,225.609,917.8,-25.2763157895,-21.306122449,32.7165368467,34.7742999684,28.7910863365,"CrossValidation"
"Mur13W","UH_6179_uh",3238,"UH_6179","UH_6179_H",17.2644070048,19.8756862745,15.841404554,255.57,257.019,929.06,-24.8970588235,-21.72,32.742815454,34.9264406437,29.0712631685,"CrossValidation"
"Mur13W","UH_P024_uh",3239,"UH_P024","UH_P024_H",17.2565265152,19.7390849673,15.683361337,233.414,233.585,961.338,-23.7794117647,-21.9607843137,32.7165368467,34.9063426843,28.9406509687,"CrossValidation"
"Mur13W","UH_P060_uh",3240,"UH_P060","UH_P060_H",17.1380618687,19.8829166667,15.9026326078,253.321,279.386,952.494,-24.328125,-21.9607843137,32.4597051851,35.0054300511,29.1430029647,"CrossValidation"
"Mur13W","UH_P064_uh",3241,"UH_P064","UH_P064_H",17.7481426768,19.9219191919,15.2851300221,213.866,222.869,869.402,-27.4943181818,-19.9973404255,32.9479901129,34.9473370002,28.5029266375,"CrossValidation"
"Mur13W","UH_P074_uh",3242,"UH_P074","UH_P074_H",17.0332233796,20.4084444444,15.841404554,293.562,280.272,929.06,-27.3166666667,-21.72,32.4349955727,35.2948740847,29.0712631685,"CrossValidation"
"Mur13W","UH_P087_uh",3243,"UH_P087","UH_P087_H",17.3310171958,19.5271929825,15.841404554,211.311,257.019,929.06,-24.1447368421,-21.72,32.7044766826,34.7389597922,29.0712631685,"CrossValidation"
"Mur13W","UH_P104_uh",3244,"UH_P104","UH_P104_H",17.6587548309,19.7402469136,16.0282634364,235.969,257.019,922.991,-24.3472222222,-21.72,32.9489383816,34.8372464311,29.3180480508,"CrossValidation"
"Mur13W","UH_P115_uh",3245,"UH_P115","UH_P115_H",17.7481426768,19.7496825397,15.6439642662,213.866,250.037,884.528,-26.2261904762,-20.7083333333,32.9479901129,34.7745857964,28.8731723597,"CrossValidation"
"Mur13W","UH_P148_uh",3246,"UH_P148","UH_P148_H",17.7481426768,19.5271929825,15.6196638578,213.866,231.654,937.904,-24.1447368421,-21.72,32.9479901129,34.7389597922,28.8668703569,"CrossValidation"
"Mur13W","UH_S018_uh",3247,"UH_S018","UH_S018_H",17.0332233796,20.6751461988,15.2159562632,293.562,272.928,844.842,-32.3223684211,-19.1657608696,32.4349955727,35.524246673,28.3657021221,"CrossValidation"
"Mur13W","UH_S020_uh",3248,"UH_S020","UH_S020_H",17.0332233796,20.7440123457,15.0630311507,293.562,222.869,882.227,-30.8819444444,-19.9973404255,32.4349955727,35.4569049568,28.3280491615,"CrossValidation"
"Mur13W","UH_S025_uh",3249,"UH_S025","UH_S025_H",16.932806713,20.7538888889,15.1975685752,313.813,276.186,906.197,-30.640625,-20.7083333333,32.4894218269,35.4100718228,28.490700957,"CrossValidation"
"Mur13W","UH304_uh",3250,"UH304","UH304_H",17.8535039683,19.3276111111,15.841404554,191.818,257.019,929.06,-24.2375,-21.72,32.9634868335,34.6331397516,29.0712631685,"CrossValidation"
"Mur13W","Va26_inra",3251,"Va26","Va26_H",16.932806713,20.8353703704,15.2159562632,313.813,272.928,844.842,-33.4791666667,-19.1657608696,32.4894218269,35.6595921671,28.3657021221,"CrossValidation"
"Mur13W","W117_inra",3252,"W117","W117_H",17.2644070048,20.2576111111,15.5123821891,255.57,325.521,860.558,-28.46875,-19.9973404255,32.742815454,35.1275334448,28.711473361,"CrossValidation"
"Mur13W","W182E_inra",3253,"W182E","W182E_H",17.2565265152,19.7390849673,15.9026326078,233.414,233.585,952.494,-23.7794117647,-21.9607843137,32.7165368467,34.9063426843,29.1430029647,"CrossValidation"
"Mur13W","W604S_uh",3254,"W604S","W604S_H",17.3611611111,21.2096825397,15.0630311507,376.558,201.939,882.227,-34.9077380952,-19.9973404255,33.1680568061,35.6339588247,28.3280491615,"CrossValidation"
"Mur13W","Wf9_inra",3255,"Wf9","Wf9_H",17.0332233796,20.7440123457,15.0630311507,293.562,274.007,882.227,-30.8819444444,-19.9973404255,32.4349955727,35.4569049568,28.3280491615,"CrossValidation"
"Mur13W","SGI061_ifsi",3256,"SGI061","SGI061_H",17.2644070048,20.2576111111,15.5123821891,255.57,248.368,860.558,-28.46875,-19.9973404255,32.742815454,35.1275334448,28.711473361,"CrossValidation"
"Deb12R","B73_inra",3001,"B73","B73_H",20.6300116828,18.8914456227,17.4749502854,150.555,199.836,1008.873,-53.8636363636,-129.1076923077,35.9072756089,32.948009075,30.3837790694,"CrossValidation"
"Deb12R","PH207_usda",3002,"PH207","PH207_H",20.5698601677,18.8013576817,17.6053030354,134.887,216.024,1042.764,-53.0317460317,-128.3743589744,35.7320595447,32.8509138335,30.7180526098,"CrossValidation"
"Deb12R","Oh43_inra",3003,"Oh43","Oh43_H",20.5698601677,19.0594064849,17.4749502854,134.887,199.836,1008.873,-52.9275362319,-129.1076923077,35.7320595447,33.1948767614,30.3837790694,"CrossValidation"
"Deb12R","W64A_inra",3004,"W64A","W64A_H",20.3843729319,19.1592682393,17.5538177963,119.866,198.286,1026.544,-51.8405797101,-128.7230769231,35.4715128226,33.3537056248,30.578738653,"CrossValidation"
