"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","geno.panel","grain.yield","grain.number","seed.size","anthesis","silking","plant.height","tassel.height","ear.height","type"
"Cam12R","Pa91_inra",3089,"Pa91","Pa91_H","DROPS",0.8167464125,251.2815594071,NA,74.8179329605,85.8828623147,107.101661692,137.7109682224,54.9512259445,"CrossValidation"
"Cam12R","EA3076_csic",3090,"EA3076","EA3076_H","DROPS",2.0794662431,709.1771075199,NA,70.6368441207,83.8960058322,143.6954497446,176.8612961024,76.0542611448,"CrossValidation"
"Cam12R","PHK76_usda",3091,"PHK76","PHK76_H","DROPS",2.4344761681,819.2000155611,NA,71.948676307,80.348097186,147.1908377668,178.965699626,78.2658939943,"CrossValidation"
"Cam12R","EP10_csic",3092,"EP10","EP10_H","DROPS",2.2697303857,809.3667283608,NA,70.4670329406,83.9798535907,132.5254858693,162.544965531,65.5910711586,"CrossValidation"
"Cam12R","NDB8_inra",3094,"NDB8","NDB8_H","DROPS",0.9614009031,344.72738269,NA,68.7318393154,85.7382185609,123.9596298623,156.1996411674,72.313179715,"CrossValidation"
"Cam12R","MS71_uh",3096,"MS71","MS71_H","DROPS",1.8998540097,646.6247733531,NA,71.0844772172,81.8366630113,125.3415202871,153.7904579484,64.7746810937,"CrossValidation"
"Cam12R","DK4676A_usda",3097,"DK4676A","DK4676A_H","DROPS",1.5512929902,519.1190418762,NA,70.8606133459,83.5162576679,112.5020953881,143.9579671059,58.4679212994,"CrossValidation"
"Cam12R","EP29_csic",3098,"EP29","EP29_H","DROPS",3.0527497565,1075.1778813668,NA,70.1990731584,81.8831334288,142.8283037205,173.2335701289,73.2855257427,"CrossValidation"
"Cam12R","NC358_uh",3099,"NC358","NC358_H","DROPS",2.1108812606,782.8901061942,NA,74.8628224989,87.1648762126,139.3078366732,172.4664176164,67.9607740213,"CrossValidation"
"Cam12R","LH93_usda",3100,"LH93","LH93_H","DROPS",3.0449416232,1067.3829294714,NA,72.7385829385,87.4202946858,113.5404658195,143.7863433871,60.0559557581,"CrossValidation"
"Cam12R","11430_usda",3101,"11430","11430_H","DROPS",1.3140550111,439.1951674023,NA,70.6513357897,79.9764076757,119.0335728572,153.3770198477,65.2742203749,"CrossValidation"
"Cam12R","A3_inra",3102,"A3","A3_H","DROPS",1.4976259655,498.4102855955,NA,70.2259379583,83.5112799545,139.6345579919,165.9900926424,66.530159968,"CrossValidation"
"Cam12R","A375_inra",3103,"A375","A375_H","DROPS",2.8388161213,973.2997911388,NA,69.215531703,79.8047440546,140.8894466166,172.3172926692,73.1098943323,"CrossValidation"
"Cam12R","B109_uh",3104,"B109","B109_H","DROPS",1.9761232154,728.0646678151,NA,72.0017168702,81.7817122232,131.5073515726,162.7185516859,66.5426517666,"CrossValidation"
"Cam12R","B110_uh",3105,"B110","B110_H","DROPS",2.6861599429,897.1665789457,NA,73.316269795,82.4790727868,129.7417091223,161.3266082105,71.1470880268,"CrossValidation"
"Cam12R","C103_inra",3106,"C103","C103_H","DROPS",0.4926433185,201.5904282729,NA,73.4005595489,86.4359571756,130.8095604925,160.0118437924,65.9632466372,"CrossValidation"
"Cam12R","CR1Ht_usda",3107,"CR1Ht","CR1Ht_H","DROPS",1.3505959937,476.83886526,NA,69.0434887043,79.0913547143,130.9190327629,162.9166559539,61.1230149616,"CrossValidation"
"Cam12R","D09_uh",3108,"D09","D09_H","DROPS",2.7066718121,1025.7742860446,NA,67.4719483576,79.3223059272,149.3652477793,181.3407714093,81.0801299628,"CrossValidation"
"Cam12R","DE811_inra",3109,"DE811","DE811_H","DROPS",1.6889943468,557.8384065993,NA,71.6793946736,82.6604574284,142.677191403,171.6379069091,76.9380349835,"CrossValidation"
"Cam12R","DK78010_usda",3110,"DK78010","DK78010_H","DROPS",1.6890037626,560.7688567482,NA,73.0532697855,82.9578107602,127.8964346044,157.3889413889,63.1340908338,"CrossValidation"
"Cam12R","DKFAPW_usda",3111,"DKFAPW","DKFAPW_H","DROPS",2.4167584578,832.0644216445,NA,68.1671860498,81.4320812871,141.8142363854,169.6123623207,73.8321315412,"CrossValidation"
"Cam12R","DKIBO2_usda",3112,"DKIBO2","DKIBO2_H","DROPS",0.644625561,219.5709742372,NA,68.5771218869,78.7219259774,123.2080879746,152.4724947169,59.8519039386,"CrossValidation"
"Cam12R","DKMBST_usda",3113,"DKMBST","DKMBST_H","DROPS",1.0271854826,330.7285076183,NA,71.8691611798,83.4077571938,118.1058380887,146.57407027,61.6917379744,"CrossValidation"
"Cam12R","EC140_ciam",3114,"EC140","EC140_H","DROPS",1.5877448616,585.0574387534,NA,71.1370759394,81.9541159721,138.5127111628,168.6871418052,75.5795875758,"CrossValidation"
"Cam12R","EC151_ciam",3115,"EC151","EC151_H","DROPS",3.6457466705,1322.0870838469,NA,71.2186498661,80.6097651335,110.982436509,145.8250806949,59.8956613571,"CrossValidation"
"Cam12R","EC169_ciam",3116,"EC169","EC169_H","DROPS",1.4817626434,517.2924290342,NA,70.0780762909,79.8086379532,114.317631914,144.5476459458,59.1921879006,"CrossValidation"
"Cam12R","EC175_ciam",3117,"EC175","EC175_H","DROPS",0.6604517184,221.0515964603,NA,70.6585919501,82.7020544328,136.8521949892,169.436944044,76.6665453025,"CrossValidation"
"Cam12R","EC242C_ciam",3118,"EC242C","EC242C_H","DROPS",1.9847095384,704.8537865848,NA,67.3059308577,79.6529326729,146.6112375429,178.9064764316,72.4262086474,"CrossValidation"
"Cam12R","EC334_ciam",3119,"EC334","EC334_H","DROPS",1.4095863677,475.7539423561,NA,70.3089087319,84.1436679739,119.7630931284,151.4562116634,60.1337431969,"CrossValidation"
"Cam12R","EM1027_inra",3120,"EA1027","EA1027_H","DROPS",1.292440993,419.9427385208,NA,71.0100972272,83.7840585351,129.9618484604,167.9212249847,70.7217504931,"CrossValidation"
"Cam12R","EP2008-22_csic",3121,"EP2008-22","EP2008-22_H","DROPS",1.5433792491,508.7701298105,NA,71.1294023376,83.8708535983,108.5451543347,141.4091045023,60.6694227624,"CrossValidation"
"Cam12R","EP67_csic",3122,"EP67","EP67_H","DROPS",1.1482353292,421.5972470217,NA,70.0874597747,83.1610293337,83.7168931607,116.6630151143,45.3442185861,"CrossValidation"
"Cam12R","EP72_csic",3123,"EP72","EP72_H","DROPS",1.5994604423,624.0673355203,NA,71.3255909883,83.2260813956,125.861855051,160.0210933909,71.3245056814,"CrossValidation"
"Cam12R","EP77_csic",3124,"EP77","EP77_H","DROPS",1.2338376346,453.778378366,NA,68.6153707168,78.9599972286,129.3649758495,162.2441834376,67.6508533891,"CrossValidation"
"Cam12R","EZ18_csic",3125,"EZ18","EZ18_H","DROPS",2.3867583352,841.4141007673,NA,73.0903437538,87.3360348013,149.6206727343,181.9768945899,79.793389829,"CrossValidation"
"Cam12R","EZ31_csic",3126,"EZ31","EZ31_H","DROPS",0.701262044,260.3040953275,NA,71.8477812384,82.2077596195,136.2276628641,166.7194166001,64.6190636744,"CrossValidation"
"Cam12R","EZ35_csic",3127,"EZ35","EZ35_H","DROPS",1.7633526162,609.5518680815,NA,70.5121352887,85.3884828432,138.9524598733,174.8032047791,73.2317677393,"CrossValidation"
"Cam12R","EZ36_csic",3128,"EZ36","EZ36_H","DROPS",3.2155628195,1170.9776603764,NA,69.782839145,81.414423809,142.7332206375,170.4029894968,78.0319048955,"CrossValidation"
"Cam12R","EZ38_csic",3129,"EZ38","EZ38_H","DROPS",3.1542170416,1092.0060066155,NA,72.3708971143,84.2844532254,147.5460050192,179.6585678267,80.8317016936,"CrossValidation"
"Cam12R","EZ42_csic",3130,"EZ42","EZ42_H","DROPS",2.6760130824,928.2823788675,NA,72.0085974688,84.5072108585,139.0242322278,170.9130608804,67.6721732232,"CrossValidation"
"Cam12R","W153R_usa",3131,"W153R","W153R_H","DROPS",0.6525125213,211.0784314196,NA,67.6510960803,83.3464363538,131.1950961225,164.493826965,65.4614773444,"CrossValidation"
"Cam12R","EZ48_csic",3132,"EZ48","EZ48_H","DROPS",2.1431741637,691.3749256248,NA,72.0073648311,85.2577310233,145.5206472281,174.3083667771,73.1440735076,"CrossValidation"
"Cam12R","F04401_inra",3134,"F04401","F04401_H","DROPS",2.9235977273,948.8077520201,NA,69.5501969056,81.9830394694,148.6436728525,181.8295225164,74.5345813512,"CrossValidation"
"Cam12R","F04402_inra",3135,"F04402","F04402_H","DROPS",2.3952947691,909.0794308058,NA,68.8730677753,79.6683352635,142.6349380578,179.4262728913,75.2927648913,"CrossValidation"
"Cam12R","F04701_inra",3136,"F04701","F04701_H","DROPS",0.6584378834,222.7914360505,NA,73.9767316863,86.7978070843,138.0535948974,169.6713528187,75.7923663131,"CrossValidation"
"Cam12R","F04702_inra",3137,"F04702","F04702_H","DROPS",0.5395048025,173.45958401,NA,69.8122165614,81.4912646114,127.5183107252,159.0941528554,75.1744557614,"CrossValidation"
"Cam12R","F05101_inra",3138,"F05101","F05101_H","DROPS",1.6288717232,627.0511702008,NA,71.3707835599,82.6305687841,128.6697802258,158.655643128,72.3420460837,"CrossValidation"
"Cam12R","F05404_inra",3139,"F05404","F05404_H","DROPS",1.6094783108,570.9973271167,NA,71.9726341835,82.56526752,134.7152270362,166.8295047136,72.6679885145,"CrossValidation"
"Cam12R","F608_inra",3140,"F608","F608_H","DROPS",0.9140625129,352.6024347889,NA,69.3585973348,81.4832206454,147.56989977,179.4983776653,76.5025060172,"CrossValidation"
"Cam12R","F618_inra",3141,"F618","F618_H","DROPS",2.4583318279,793.441224442,NA,71.8746652868,82.4210779514,140.7747787477,170.6208107245,70.0671389639,"CrossValidation"
"Cam12R","F7019_inra",3142,"F7019","F7019_H","DROPS",2.0222111312,700.865371566,NA,69.4199343862,84.3076359925,125.7845684287,162.3740917879,66.457402867,"CrossValidation"
"Cam12R","F7058_inra",3143,"F7058","F7058_H","DROPS",2.4485483631,919.3810317935,NA,69.2468516798,80.1940970711,131.8460387389,167.1463054651,64.8445710046,"CrossValidation"
"Cam12R","F7057_inra",3144,"F7057","F7057_H","DROPS",1.6785936854,663.4620327246,NA,69.8884773636,80.7157916958,142.7275991279,174.0195734077,76.6844320973,"CrossValidation"
"Cam12R","F7082_inra",3145,"F7082","F7082_H","DROPS",2.5154635301,846.6710128907,NA,69.4983667887,81.7070270223,140.2952916885,174.009170092,83.79919072,"CrossValidation"
"Cam12R","F752_inra",3146,"F752","F752_H","DROPS",1.093783416,397.7531393868,NA,72.0271456533,84.2054267382,126.817498146,160.1279774192,67.7627954295,"CrossValidation"
"Cam12R","F874_inra",3147,"F874","F874_H","DROPS",1.1237883387,394.0707017234,NA,67.742530874,79.4347837932,129.8662542371,156.2686570335,69.0552062757,"CrossValidation"
"Cam12R","F888_inra",3148,"F888","F888_H","DROPS",0.533288603,199.9637759466,NA,70.5465862527,83.8074985953,127.7281717762,160.7303974695,63.9390719799,"CrossValidation"
"Cam12R","F908_inra",3149,"F908","F908_H","DROPS",1.2947745233,491.218781025,NA,69.1373700859,80.0517344019,127.5203451424,160.2622449521,68.3803518903,"CrossValidation"
"Cam12R","F922_inra",3150,"F922","F922_H","DROPS",2.4324159789,818.8844667497,NA,72.835876198,82.0085780652,154.4192252903,189.883777728,75.5485130762,"CrossValidation"
"Cam12R","FP1_inra",3151,"FP1","FP1_H","DROPS",2.0251115153,798.6359006414,NA,69.6697262854,80.7222693641,148.1726309364,181.1440329518,82.8964315809,"CrossValidation"
"Cam12R","FV218_inra",3152,"F218","F218_H","DROPS",1.3295374429,474.984291844,NA,68.9207948675,79.1384441246,131.19291847,164.2973946596,70.4227997947,"CrossValidation"
"Cam12R","FV252_inra",3153,"F252","F252_H","DROPS",1.1088229508,391.4905259033,NA,68.3523958257,79.7021709416,138.9356908103,170.546122497,67.7001425672,"CrossValidation"
"Cam12R","FV354_inra",3154,"F354","F354_H","DROPS",2.0535558766,742.2283449582,NA,72.7916822862,80.5134873643,131.2930519211,161.2726509608,66.4072932254,"CrossValidation"
"Cam12R","H99_inra",3155,"H99","H99_H","DROPS",1.6265358134,614.2011721441,NA,71.1752228563,82.7310210041,117.1017230632,150.1683099378,59.9021420287,"CrossValidation"
"Cam12R","HMV5301_Martonvasar",3156,"HMV5301","HMV5301_H","DROPS",2.8443872182,931.6291247189,NA,68.3832605121,80.2126617332,150.8456341045,187.6436768062,75.7699241895,"CrossValidation"
"Cam12R","HMV5343_Martonvasar",3157,"HMV5343","HMV5343_H","DROPS",2.1686181152,743.015440745,NA,70.4985728194,80.6895689569,130.2265431418,159.1778842463,72.9242152697,"CrossValidation"
"Cam12R","HMV5347_Martonvasar",3158,"HMV5347","HMV5347_H","DROPS",2.9005826048,933.1066764446,NA,70.2400128633,79.8440022182,114.583470531,146.9733756206,66.4348359571,"CrossValidation"
"Cam12R","HMV5409_Martonvasar",3159,"HMV5409","HMV5409_H","DROPS",3.0450696932,1017.9148945457,NA,69.6590023508,80.2667928358,135.7603157869,169.5338371512,75.300984283,"CrossValidation"
"Cam12R","HMV5502_Martonvasar",3160,"HMV5502","HMV5502_H","DROPS",3.5672770542,1200.9471325922,NA,71.9023947469,82.4459103945,145.7292676289,180.9811159806,81.7568514997,"CrossValidation"
"Cam12R","I198_inra",3161,"I198","I198_H","DROPS",1.2840486171,453.9191365612,NA,74.3741732821,87.3575637101,115.048212789,145.6726047392,65.5807539005,"CrossValidation"
"Cam12R","I233_inra",3164,"I233","I233_H","DROPS",2.2772036458,789.6912000402,NA,76.2887658234,86.5970656726,133.152022079,169.5084080477,77.0384740925,"CrossValidation"
"Cam12R","I238_inra",3165,"I238","I238_H","DROPS",2.2311271328,787.1405312475,NA,71.8602752028,84.1686596234,138.2127411602,173.2440927698,68.5541381859,"CrossValidation"
"Cam12R","I242_inra",3166,"I242","I242_H","DROPS",0.6566556618,218.2294087924,NA,71.8912041125,84.1830979212,129.2828026944,162.7173828328,70.2695487494,"CrossValidation"
"Cam12R","I261_inra",3167,"I261","I261_H","DROPS",1.3896380675,482.7511648295,NA,70.8684657429,86.6166891886,112.4480649831,144.1421604638,60.3822436862,"CrossValidation"
"Cam12R","I267_inra",3168,"I267","I267_H","DROPS",1.6062923603,514.4583667023,NA,75.5632120378,84.7060918938,133.5274771216,169.6480574668,76.7896279122,"CrossValidation"
"Cam12R","IDT_inra",3169,"IDT","IDT_H","DROPS",0.6214512349,213.8771130596,NA,71.8260983564,85.8937882051,130.6157233881,159.9884070911,61.7122394422,"CrossValidation"
"Cam12R","LH123Ht_usda",3170,"LH123Ht","LH123Ht_H","DROPS",2.1759679205,701.3648329658,NA,73.5566829822,85.3857389537,139.8003470004,170.7304000333,76.3377888413,"CrossValidation"
"Cam12R","LH39_usda",3171,"LH39","LH39_H","DROPS",1.0123079493,326.9037090336,NA,69.9448621402,82.6516309775,136.7778694855,166.1268128545,65.0594380135,"CrossValidation"
"Cam12R","LH59_usda",3172,"LH59","LH59_H","DROPS",1.1743973762,400.1266931332,NA,71.2407286349,82.4440963382,137.2361660498,169.0135004476,70.2804063926,"CrossValidation"
"Cam12R","LH60_usda",3173,"LH60","LH60_H","DROPS",2.6708261618,932.7814686154,NA,69.3237178953,82.4233965629,145.9516368711,183.6133310461,78.0286199457,"CrossValidation"
"Cam12R","LH65_usda",3174,"LH65","LH65_H","DROPS",1.595542653,551.7698373963,NA,71.8272547162,81.9686236328,151.9953201646,184.1955049893,79.1135385572,"CrossValidation"
"Cam12R","Lo1016_bergamo",3175,"Lo1016","Lo1016_H","DROPS",4.5400160443,1529.1198692746,NA,72.2222932962,82.8667900856,143.458891924,175.3857667282,75.27759435,"CrossValidation"
"Cam12R","Lo1026_bergamo",3176,"Lo1026","Lo1026_H","DROPS",2.3985556693,904.8527972643,NA,69.9146024959,82.4254012208,140.6671051591,172.2142880892,73.0749276304,"CrossValidation"
"Cam12R","Lo1035_bergamo",3177,"Lo1035","Lo1035_H","DROPS",2.8822576777,995.4264928993,NA,71.632391438,82.0628191585,135.595718528,165.7473291528,78.1518776979,"CrossValidation"
"Cam12R","Lo1038_bergamo",3178,"Lo1038","Lo1038_H","DROPS",3.6564495368,1336.5526432247,NA,74.6959152015,88.1827264212,131.9495999163,163.8696505998,71.0487661419,"CrossValidation"
"Cam12R","Lo1056_bergamo",3179,"Lo1056","Lo1056_H","DROPS",2.8626737026,962.3509295334,NA,74.5583732056,85.4982701378,142.3479070253,176.0009711671,72.4660632764,"CrossValidation"
"Cam12R","Lo1063_bergamo",3180,"Lo1063","Lo1063_H","DROPS",3.7219528523,1329.683825831,NA,74.3643944229,83.4669786324,139.8909708678,173.2840066113,74.3419006541,"CrossValidation"
"Cam12R","Lo1087_bergamo",3181,"Lo1087","Lo1087_H","DROPS",4.3155349288,1504.6341557318,NA,75.6019665827,85.5394396397,153.1021286458,185.406896279,78.5227896806,"CrossValidation"
"Cam12R","Lo1094_bergamo",3182,"Lo1094","Lo1094_H","DROPS",2.6150147851,894.2792448207,NA,71.5430767307,84.1119105593,138.2121211087,171.207524038,65.8308527119,"CrossValidation"
"Cam12R","Lo1095_bergamo",3183,"Lo1095","Lo1095_H","DROPS",3.4745770221,1206.6679712578,NA,72.0737792855,84.2526215528,142.7719830982,177.3539911176,74.628819808,"CrossValidation"
"Cam12R","Lo1101_bergamo",3184,"Lo1101","Lo1101_H","DROPS",2.8377691058,965.6670123867,NA,71.635359401,80.2683199307,144.2266918049,176.174527281,71.6708633254,"CrossValidation"
"Cam12R","Lo1106_bergamo",3185,"Lo1106","Lo1106_H","DROPS",2.4809116837,893.3378716881,NA,71.5096611759,84.7684175833,139.0641830912,174.9010552064,74.3481053815,"CrossValidation"
"Cam12R","Lo1123_bergamo",3186,"Lo1123","Lo1123_H","DROPS",1.757359286,602.2546793822,NA,70.3319688626,79.836176547,152.9742762913,182.5650718678,81.6159540629,"CrossValidation"
"Cam12R","Lo1124_bergamo",3187,"Lo1124","Lo1124_H","DROPS",2.4211799389,869.6402432939,NA,73.3657935035,83.5584734596,152.3033069804,184.0479456665,79.8541607245,"CrossValidation"
"Cam12R","Lo1172_bergamo",3189,"Lo1172","Lo1172_H","DROPS",2.905373646,1039.3585556465,NA,73.6005582707,83.8304151307,140.5588403233,169.3116071892,67.2333277298,"CrossValidation"
"Cam12R","Lo1180_bergamo",3190,"Lo1180","Lo1180_H","DROPS",2.1409336483,731.0100099367,NA,70.8009733567,80.5900124791,132.5019546414,164.6764525485,81.4621458854,"CrossValidation"
"Cam12R","Lo1187_bergamo",3191,"Lo1187","Lo1187_H","DROPS",1.9598626454,707.4888308619,NA,70.7539697883,82.4994052292,136.8853441893,173.3450397498,78.4264055296,"CrossValidation"
"Cam12R","Lo1199_bergamo",3192,"Lo1199","Lo1199_H","DROPS",2.1497245736,773.2881320517,NA,72.9415713089,84.2881402284,138.333415589,172.1223004974,72.4452079133,"CrossValidation"
"Cam12R","Lo1203_bergamo",3193,"Lo1203","Lo1203_H","DROPS",3.7131954667,1311.1677363916,NA,72.3086590021,81.6670625457,154.9961381639,187.6860394956,84.1832883881,"CrossValidation"
"Cam12R","Lo1223_bergamo",3194,"Lo1223","Lo1223_H","DROPS",3.2622408423,1058.5022281606,NA,71.4091689248,84.7176587456,155.5385056568,189.5128930006,79.1697723539,"CrossValidation"
"Cam12R","Lo1242_bergamo",3195,"Lo1242","Lo1242_H","DROPS",1.3571190116,483.1154220482,NA,69.7321941393,82.3963480535,153.8161682805,187.8689002261,78.8038938197,"CrossValidation"
"Cam12R","Lo1251_bergamo",3196,"Lo1251","Lo1251_H","DROPS",3.3738857724,1203.6849215997,NA,72.895363921,83.848269415,132.0690654179,167.3341366273,70.2608540124,"CrossValidation"
"Cam12R","Lo1253_bergamo",3197,"Lo1253","Lo1253_H","DROPS",3.2012193269,1049.7542508911,NA,74.1697121271,86.6437510169,154.8332130148,189.7197744632,80.8100856026,"CrossValidation"
"Cam12R","Lo1261_bergamo",3198,"Lo1261","Lo1261_H","DROPS",3.6315949642,1218.0037426477,NA,73.0699412748,84.4604896446,147.6750544386,181.5153684221,81.9769905221,"CrossValidation"
"Cam12R","Lo1266_bergamo",3199,"Lo1266","Lo1266_H","DROPS",3.1051075201,1029.7969893855,NA,72.158227839,84.6178047945,146.263461867,178.4311272829,76.3196120141,"CrossValidation"
"Cam12R","Lo1270_bergamo",3200,"Lo1270","Lo1270_H","DROPS",4.246130952,1383.9161027257,NA,72.2175692959,85.8219426044,154.1723106729,186.0500972357,71.1942834316,"CrossValidation"
"Cam12R","Lo1273_bergamo",3201,"Lo1273","Lo1273_H","DROPS",3.7694245435,1171.612947638,NA,73.962020086,81.7151351576,137.1604056836,171.7709621971,69.2612133681,"CrossValidation"
"Cam12R","Lo1274_bergamo",3202,"Lo1274","Lo1274_H","DROPS",1.2114144886,395.118559539,NA,73.4716442461,87.5341662639,159.3642192726,192.2541400867,82.5310222829,"CrossValidation"
"Cam12R","Lo1280_bergamo",3203,"Lo1280","Lo1280_H","DROPS",2.8182653911,913.8045308768,NA,69.5205338854,82.3225531259,141.7815253412,181.2419706383,83.3344493324,"CrossValidation"
"Cam12R","Lo1282_bergamo",3204,"Lo1282","Lo1282_H","DROPS",2.0737422558,717.5731941925,NA,73.656759959,85.5310360649,144.8688718165,179.4436456357,74.2175332955,"CrossValidation"
"Cam12R","Lo1284_bergamo",3205,"Lo1284","Lo1284_H","DROPS",1.1290685649,361.175666746,NA,71.4173998542,85.9618714965,141.8515986077,178.185840106,76.5119319921,"CrossValidation"
"Cam12R","Lo1288_bergamo",3206,"Lo1288","Lo1288_H","DROPS",4.9007459054,1575.8888878948,NA,72.3518129452,84.5564603906,134.4290856958,165.4828798629,74.1504879439,"CrossValidation"
"Cam12R","Lo1290_bergamo",3207,"Lo1290","Lo1290_H","DROPS",2.7704410103,965.9269568965,NA,71.8395715137,80.8870019061,142.2571265294,178.1308192639,80.3470357143,"CrossValidation"
"Cam12R","Pa36_inra",3208,"Pa36","Pa36_H","DROPS",0.8948404437,318.777143238,NA,69.5945725619,81.2044191935,119.64924497,153.2614547477,60.710444365,"CrossValidation"
